ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_SER,2020,14.654,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_TOTAL,2020,17.882,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_AGR,2020,68.002,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_IND,2020,3.653,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_SER,2020,13.027,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_TOTAL,2020,16.989,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_AGR,2020,44.857,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MAN,2020,4.523,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_CON,2020,29.813,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MEL,2020,2.149,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MKT,2020,7.12,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_PUB,2020,22.309,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_TOTAL,2020,16.276,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_AGR,2020,31.36,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MAN,2020,4.861,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_CON,2020,32.436,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MEL,2020,2.228,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MKT,2020,8.115,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_PUB,2020,26.336,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_TOTAL,2020,17.882,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_AGR,2020,68.002,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MAN,2020,3.995,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_CON,2020,,U,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MEL,2020,1.793,U,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MKT,2020,5.975,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_PUB,2020,19.814,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_TOTAL,2019,18.68,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_AGR,2019,48.485,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_NAG,2019,13.166,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_TOTAL,2019,18.436,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_AGR,2019,35.846,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_NAG,2019,14.75,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_TOTAL,2019,18.988,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_AGR,2019,69.424,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_NAG,2019,11.27,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_TOTAL,2019,18.68,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_AGR,2019,48.485,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_IND,2019,9.459,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_SER,2019,14.951,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_TOTAL,2019,18.436,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_AGR,2019,35.846,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_IND,2019,12.001,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_SER,2019,16.69,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_TOTAL,2019,18.988,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_AGR,2019,69.424,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_IND,2019,3.699,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_SER,2019,13.389,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_TOTAL,2019,18.68,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_AGR,2019,48.485,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MAN,2019,4.956,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_CON,2019,32.639,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MEL,2019,2.663,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MKT,2019,8.502,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_PUB,2019,23.188,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_TOTAL,2019,18.436,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_AGR,2019,35.846,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MAN,2019,5.56,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_CON,2019,35.132,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MEL,2019,2.902,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MKT,2019,9.489,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_PUB,2019,29.197,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_TOTAL,2019,18.988,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_AGR,2019,69.424,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MAN,2019,4,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_CON,2019,,U,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MEL,2019,1.725,U,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MKT,2019,7.365,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_PUB,2019,19.285,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_TOTAL,2018,19.807,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_AGR,2018,50.618,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_NAG,2018,13.971,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_TOTAL,2018,19.127,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_AGR,2018,36.356,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_NAG,2018,15.418,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_TOTAL,2018,20.676,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_AGR,2018,74.34,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_NAG,2018,12.206,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_TOTAL,2018,19.807,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_AGR,2018,50.618,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_IND,2018,10.536,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_SER,2018,15.587,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_TOTAL,2018,19.127,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_AGR,2018,36.356,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_IND,2018,13.091,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_SER,2018,17.004,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_TOTAL,2018,20.676,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_AGR,2018,74.34,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_IND,2018,4.683,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_SER,2018,14.277,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_TOTAL,2018,19.807,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_AGR,2018,50.618,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MAN,2018,5.598,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_CON,2018,37.046,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MEL,2018,4.059,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MKT,2018,9.757,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_PUB,2018,22.894,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_TOTAL,2018,19.127,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_AGR,2018,36.356,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MAN,2018,6.043,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_CON,2018,39.174,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MEL,2018,4.32,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MKT,2018,10.558,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_PUB,2018,27.565,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_TOTAL,2018,20.676,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_AGR,2018,74.34,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MAN,2018,4.882,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_CON,2018,4.753,U,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MEL,2018,3.092,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MKT,2018,8.83,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_PUB,2018,19.644,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_TOTAL,2017,21.651,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_AGR,2017,48.283,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_NAG,2017,16.112,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_TOTAL,2017,20.645,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_AGR,2017,34.222,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_NAG,2017,17.456,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_TOTAL,2017,22.932,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_AGR,2017,71.095,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_NAG,2017,14.485,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_TOTAL,2017,21.651,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_AGR,2017,48.283,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_IND,2017,11.431,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_SER,2017,18.174,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_TOTAL,2017,20.645,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_AGR,2017,34.222,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_IND,2017,13.915,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_SER,2017,19.758,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_TOTAL,2017,22.932,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_AGR,2017,71.095,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_IND,2017,5.473,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_SER,2017,16.723,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_TOTAL,2017,21.651,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_AGR,2017,48.283,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MAN,2017,6.651,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_CON,2017,38.505,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MEL,2017,4.037,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MKT,2017,11.56,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_PUB,2017,26.01,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_TOTAL,2017,20.645,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_AGR,2017,34.222,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MAN,2017,7.2,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_CON,2017,41.611,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MEL,2017,3.932,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MKT,2017,12.358,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_PUB,2017,31.164,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_TOTAL,2017,22.932,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_AGR,2017,71.095,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MAN,2017,5.698,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_CON,2017,3.924,U,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MEL,2017,4.436,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MKT,2017,10.641,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_PUB,2017,22.411,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_TOTAL,2016,24.181,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_AGR,2016,59.175,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_NAG,2016,16.178,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_TOTAL,2016,23.429,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_AGR,2016,45.331,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_NAG,2016,17.777,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_TOTAL,2016,25.15,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_AGR,2016,81.83,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_NAG,2016,14.224,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_TOTAL,2016,24.181,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_AGR,2016,59.175,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_IND,2016,13.421,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_SER,2016,17.362,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_TOTAL,2016,23.429,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_AGR,2016,45.331,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_IND,2016,16,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_SER,2016,18.899,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_TOTAL,2016,25.15,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_AGR,2016,81.83,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_IND,2016,7.149,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_SER,2016,15.931,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_TOTAL,2016,24.181,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_AGR,2016,59.175,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MAN,2016,8.492,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_CON,2016,39.751,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MEL,2016,5.003,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_MKT,2016,11.472,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_PUB,2016,24.475,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_TOTAL,2016,23.429,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_AGR,2016,45.331,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MAN,2016,9.098,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_CON,2016,43.39,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MEL,2016,4.564,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_MKT,2016,12.292,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGGREGATE_PUB,2016,29.542,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_TOTAL,2016,25.15,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_AGR,2016,81.83,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MAN,2016,7.414,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_CON,2016,4.202,U,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MEL,2016,6.624,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_MKT,2016,10.496,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGGREGATE_PUB,2016,20.989,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_TOTAL,2015,23.513,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_AGR,2015,64.622,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGNAG_NAG,2015,13.613,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_TOTAL,2015,23.202,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_AGR,2015,52.251,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_AGNAG_NAG,2015,15.127,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_TOTAL,2015,23.924,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_AGR,2015,86.463,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_AGNAG_NAG,2015,11.74,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_TOTAL,2015,23.513,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_AGR,2015,64.622,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_IND,2015,13.68,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_SECTOR_SER,2015,13.584,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_TOTAL,2015,23.202,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_AGR,2015,52.251,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_IND,2015,16.154,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_M,ECO_SECTOR_SER,2015,14.483,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_TOTAL,2015,23.924,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_AGR,2015,86.463,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_IND,2015,7.833,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_F,ECO_SECTOR_SER,2015,12.728,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_TOTAL,2015,23.513,,,,R1:3513
SRB,SDG_0831_SEX_ECO_RT,BA:467,SEX_T,ECO_AGGREGATE_AGR,2015,64.622,,,,R1:3513
